,season,school_url,school_name,games_played,win_pct,ncaa_tournament,pace,eff_fg_pct,srs_off,srs_def,sos,team_ppg,opp_ppg,off_rating,def_rating,rank
158,2011,https://www.sports-reference.com//cbb/schools/loyola-md/2011.html,Loyola (MD),30,0.5,0,66.1,0.47,-1.39,-1.89,-3.68,67.4,67.0,100.44,103.66,
159,2011,https://www.sports-reference.com//cbb/schools/maine/2011.html,Maine,30,0.5,0,64.7,0.521,-0.99,-3.88,-5.84,69.6,67.0,101.14,106.71,
160,2011,https://www.sports-reference.com//cbb/schools/manhattan/2011.html,Manhattan,31,0.194,0,63.8,0.437,-8.51,-3.15,-2.01,60.1,69.7,92.46,108.78,
161,2011,https://www.sports-reference.com//cbb/schools/marist/2011.html,Marist,33,0.182,0,66.5,0.441,-8.46,-5.24,-1.46,60.0,72.2,90.68,109.92,
162,2011,https://www.sports-reference.com//cbb/schools/marquette/2011.html,Marquette,37,0.595,1,68.0,0.51,10.23,4.66,8.51,75.2,68.8,115.58,93.20,
163,2011,https://www.sports-reference.com//cbb/schools/marshall/2011.html,Marshall,34,0.647,0,68.0,0.502,4.53,1.79,1.94,73.5,67.4,106.95,96.88,
164,2011,https://www.sports-reference.com//cbb/schools/maryland-baltimore-county/2011.html,Maryland-Baltimore County,30,0.167,0,67.1,0.453,-5.08,-13.39,-4.27,64.3,78.5,91.60,117.32,
165,2011,https://www.sports-reference.com//cbb/schools/maryland-eastern-shore/2011.html,Maryland-Eastern Shore,31,0.29,0,70.4,0.45,-5.48,-13.87,-7.42,67.6,77.7,87.64,114.40,
166,2011,https://www.sports-reference.com//cbb/schools/maryland/2011.html,Maryland,33,0.576,0,71.8,0.509,10.59,4.41,5.76,76.8,67.6,109.92,88.13,
167,2011,https://www.sports-reference.com//cbb/schools/massachusetts/2011.html,Massachusetts,30,0.5,0,68.4,0.448,-2.18,1.41,1.93,66.3,68.0,96.43,95.73,
168,2011,https://www.sports-reference.com//cbb/schools/mcneese-state/2011.html,McNeese State,33,0.636,0,68.2,0.496,0.25,-4.95,-4.39,74.1,71.3,101.96,106.59,
169,2011,https://www.sports-reference.com//cbb/schools/memphis/2011.html,Memphis,35,0.714,1,69.1,0.504,4.94,1.97,3.14,72.1,68.3,104.50,93.51,
170,2011,https://www.sports-reference.com//cbb/schools/mercer/2011.html,Mercer,33,0.455,0,67.7,0.478,-2.25,-1.83,-2.17,67.3,68.4,97.97,102.31,
171,2011,https://www.sports-reference.com//cbb/schools/miami-fl/2011.html,Miami (FL),36,0.583,0,65.8,0.518,6.33,4.14,6.42,71.6,67.6,112.77,96.50,
172,2011,https://www.sports-reference.com//cbb/schools/miami-oh/2011.html,Miami (OH),33,0.485,0,63.9,0.504,-0.88,-0.7,3.04,66.4,70.3,102.18,104.01,
173,2011,https://www.sports-reference.com//cbb/schools/michigan-state/2011.html,Michigan State,34,0.559,1,66.0,0.489,6.14,7.56,11.67,68.8,66.6,110.12,89.66,
174,2011,https://www.sports-reference.com//cbb/schools/michigan/2011.html,Michigan,35,0.6,1,62.1,0.523,3.14,11.07,10.68,66.5,62.5,113.11,90.66,
175,2011,https://www.sports-reference.com//cbb/schools/middle-tennessee/2011.html,Middle Tennessee,32,0.5,0,67.3,0.475,-2.65,-0.09,-4.45,69.3,66.3,96.28,98.71,
176,2011,https://www.sports-reference.com//cbb/schools/milwaukee/2011.html,Milwaukee,33,0.576,0,66.3,0.502,1.29,0.19,2.51,68.7,69.7,102.82,99.88,
177,2011,https://www.sports-reference.com//cbb/schools/minnesota/2011.html,Minnesota,31,0.548,0,65.2,0.499,5.68,6.07,9.79,68.9,67.0,110.52,92.41,
178,2011,https://www.sports-reference.com//cbb/schools/mississippi-state/2011.html,Mississippi State,31,0.548,0,67.7,0.507,3.63,-0.25,3.77,69.8,70.2,106.24,100.04,
179,2011,https://www.sports-reference.com//cbb/schools/mississippi-valley-state/2011.html,Mississippi Valley State,32,0.406,0,73.5,0.46,-3.09,-10.86,-7.48,68.3,74.8,89.85,107.04,
180,2011,https://www.sports-reference.com//cbb/schools/mississippi/2011.html,Mississippi,34,0.588,0,67.5,0.508,8.05,0.67,3.92,73.9,69.1,112.07,98.01,
181,2011,https://www.sports-reference.com//cbb/schools/missouri-kansas-city/2011.html,Kansas City,30,0.533,0,66.5,0.507,-2.62,-6.29,-4.46,70.0,73.9,97.99,109.07,
182,2011,https://www.sports-reference.com//cbb/schools/missouri-state/2011.html,Missouri State,35,0.743,0,62.3,0.518,3.63,4.44,1.35,69.8,63.1,112.83,98.86,
183,2011,https://www.sports-reference.com//cbb/schools/missouri/2011.html,Missouri,34,0.676,1,72.5,0.515,14.73,0.04,6.5,80.8,71.6,113.62,92.55,
184,2011,https://www.sports-reference.com//cbb/schools/monmouth/2011.html,Monmouth,30,0.3,0,63.9,0.465,-9.89,0.23,-4.4,60.6,65.9,90.69,103.60,
185,2011,https://www.sports-reference.com//cbb/schools/montana-state/2011.html,Montana State,31,0.419,0,65.6,0.482,-4.2,-2.81,-3.22,67.1,68.7,96.92,106.26,
186,2011,https://www.sports-reference.com//cbb/schools/montana/2011.html,Montana,32,0.656,0,64.2,0.507,-4.18,6.34,-2.47,67.2,60.9,100.12,95.19,
187,2011,https://www.sports-reference.com//cbb/schools/morehead-state/2011.html,Morehead State,35,0.714,1,64.3,0.509,-1.68,4.49,-3.13,68.9,61.8,102.47,97.35,
188,2011,https://www.sports-reference.com//cbb/schools/morgan-state/2011.html,Morgan State,31,0.548,0,68.2,0.456,-7.04,-1.0,-7.72,66.5,66.8,91.59,101.41,
189,2011,https://www.sports-reference.com//cbb/schools/mount-st-marys/2011.html,Mount St. Mary's,32,0.344,0,65.3,0.464,-9.12,-0.11,-3.47,60.6,66.4,90.31,102.36,
190,2011,https://www.sports-reference.com//cbb/schools/murray-state/2011.html,Murray State,32,0.719,0,64.4,0.519,-3.67,4.12,-4.85,68.6,61.8,102.09,100.07,
191,2011,https://www.sports-reference.com//cbb/schools/navy/2011.html,Navy,31,0.355,0,73.2,0.46,-4.68,-5.98,-5.56,68.2,72.7,88.22,101.37,
192,2011,https://www.sports-reference.com//cbb/schools/nebraska/2011.html,Nebraska,32,0.594,0,64.7,0.51,-0.93,11.48,4.67,66.4,60.5,105.04,88.14,
193,2011,https://www.sports-reference.com//cbb/schools/nevada-las-vegas/2011.html,Nevada-Las Vegas,33,0.727,1,67.3,0.509,6.84,7.82,6.0,71.6,62.9,110.26,87.65,
194,2011,https://www.sports-reference.com//cbb/schools/nevada/2011.html,Nevada,32,0.406,0,68.6,0.481,2.05,-1.71,1.88,70.2,71.2,101.98,100.47,
195,2011,https://www.sports-reference.com//cbb/schools/new-hampshire/2011.html,New Hampshire,30,0.4,0,62.2,0.433,-12.93,2.86,-6.32,58.3,60.9,87.13,101.29,
196,2011,https://www.sports-reference.com//cbb/schools/new-mexico-state/2011.html,New Mexico State,33,0.485,0,69.1,0.497,3.66,-1.55,2.66,71.6,70.2,103.90,99.83,
197,2011,https://www.sports-reference.com//cbb/schools/new-mexico/2011.html,New Mexico,35,0.629,0,66.7,0.516,6.54,5.18,4.9,73.2,65.9,111.14,92.91,
198,2011,https://www.sports-reference.com//cbb/schools/niagara/2011.html,Niagara,32,0.281,0,68.6,0.421,-7.59,-4.31,-3.02,61.4,70.3,88.84,104.57,
199,2011,https://www.sports-reference.com//cbb/schools/nicholls-state/2011.html,Nicholls State,28,0.5,0,63.5,0.509,-10.21,4.49,-4.52,65.6,61.8,95.42,102.10,
200,2011,https://www.sports-reference.com//cbb/schools/njit/2011.html,NJIT,30,0.5,0,68.9,0.493,-8.77,-4.41,-9.64,68.8,68.4,89.82,106.97,
201,2011,https://www.sports-reference.com//cbb/schools/norfolk-state/2011.html,Norfolk State,32,0.375,0,70.1,0.486,-2.09,-10.11,-7.45,69.9,74.7,93.40,109.46,
202,2011,https://www.sports-reference.com//cbb/schools/north-carolina-asheville/2011.html,North Carolina-Asheville,34,0.588,1,70.1,0.495,1.73,-2.42,-2.89,73.7,68.6,98.38,98.07,
203,2011,https://www.sports-reference.com//cbb/schools/north-carolina-at/2011.html,North Carolina A&T,32,0.469,0,69.8,0.488,-1.06,-10.99,-6.26,71.3,74.1,95.06,110.74,
204,2011,https://www.sports-reference.com//cbb/schools/north-carolina-central/2011.html,North Carolina Central,30,0.5,0,67.7,0.512,-6.2,-6.82,-8.03,68.7,70.1,92.06,110.12,
205,2011,https://www.sports-reference.com//cbb/schools/north-carolina-greensboro/2011.html,North Carolina-Greensboro,31,0.226,0,71.4,0.48,1.73,-11.68,-0.37,71.1,80.7,97.41,109.43,
206,2011,https://www.sports-reference.com//cbb/schools/north-carolina-state/2011.html,North Carolina State,31,0.484,0,67.8,0.478,5.54,1.49,6.8,70.7,70.5,109.08,97.90,
207,2011,https://www.sports-reference.com//cbb/schools/north-carolina-wilmington/2011.html,North Carolina-Wilmington,31,0.419,0,61.7,0.501,-4.19,0.78,-0.44,63.7,66.7,100.13,103.69,
208,2011,https://www.sports-reference.com//cbb/schools/north-carolina/2011.html,North Carolina,37,0.784,1,72.6,0.492,13.0,5.87,10.15,77.5,68.8,112.02,84.92,
209,2011,https://www.sports-reference.com//cbb/schools/north-dakota-state/2011.html,North Dakota State,29,0.483,0,68.5,0.521,2.6,-4.13,-3.5,75.4,71.1,102.31,102.80,
210,2011,https://www.sports-reference.com//cbb/schools/north-dakota/2011.html,North Dakota,34,0.559,0,67.8,0.485,-6.49,-5.34,-8.7,68.2,68.4,89.98,105.32,
211,2011,https://www.sports-reference.com//cbb/schools/north-florida/2011.html,North Florida,34,0.441,0,67.5,0.494,-3.3,-2.95,0.31,64.9,71.5,96.35,103.75,
212,2011,https://www.sports-reference.com//cbb/schools/north-texas/2011.html,North Texas,33,0.667,0,68.8,0.531,4.61,-6.1,-5.07,76.2,71.5,106.04,106.75,
213,2011,https://www.sports-reference.com//cbb/schools/northeastern/2011.html,Northeastern,31,0.355,0,63.0,0.507,-0.11,-2.57,1.17,66.6,70.4,106.01,109.24,
214,2011,https://www.sports-reference.com//cbb/schools/northern-arizona/2011.html,Northern Arizona,32,0.594,0,65.8,0.545,0.64,-0.02,-3.72,71.8,64.9,102.70,100.21,
215,2011,https://www.sports-reference.com//cbb/schools/northern-colorado/2011.html,Northern Colorado,32,0.656,1,66.8,0.502,1.69,-0.3,-2.24,71.5,65.8,102.99,99.44,
216,2011,https://www.sports-reference.com//cbb/schools/northern-illinois/2011.html,Northern Illinois,30,0.3,0,69.3,0.472,-1.12,-6.94,-2.26,68.5,73.3,96.74,107.04,
217,2011,https://www.sports-reference.com//cbb/schools/northern-iowa/2011.html,Northern Iowa,34,0.588,0,59.9,0.501,-3.53,8.05,2.04,63.7,60.2,106.99,98.51,
218,2011,https://www.sports-reference.com//cbb/schools/northwestern-state/2011.html,Northwestern State,32,0.563,0,74.3,0.499,4.18,-13.06,-7.02,76.9,77.6,97.52,108.24,
219,2011,https://www.sports-reference.com//cbb/schools/northwestern/2011.html,Northwestern,34,0.588,0,63.5,0.534,7.77,3.89,7.54,71.8,67.7,116.19,98.18,
220,2011,https://www.sports-reference.com//cbb/schools/notre-dame/2011.html,Notre Dame,34,0.794,1,64.3,0.535,11.1,7.07,8.43,75.2,65.5,120.53,92.75,5
221,2011,https://www.sports-reference.com//cbb/schools/oakland/2011.html,Oakland,35,0.714,1,72.4,0.559,15.9,-7.62,0.1,85.5,76.9,115.31,102.72,
222,2011,https://www.sports-reference.com//cbb/schools/ohio-state/2011.html,Ohio State,37,0.919,1,64.1,0.563,13.39,12.45,8.38,77.1,59.7,124.63,85.12,1
223,2011,https://www.sports-reference.com//cbb/schools/ohio/2011.html,Ohio,35,0.543,0,68.0,0.498,6.01,-5.42,-1.01,74.4,72.8,104.19,102.18,
224,2011,https://www.sports-reference.com//cbb/schools/oklahoma-state/2011.html,Oklahoma State,34,0.588,0,66.1,0.475,2.9,5.63,6.94,68.2,66.6,106.44,92.75,
225,2011,https://www.sports-reference.com//cbb/schools/oklahoma/2011.html,Oklahoma,32,0.438,0,65.0,0.508,0.54,3.17,6.42,66.0,68.7,104.95,98.81,
226,2011,https://www.sports-reference.com//cbb/schools/old-dominion/2011.html,Old Dominion,34,0.794,1,60.7,0.485,-1.53,10.56,1.76,65.6,58.4,108.14,92.25,
227,2011,https://www.sports-reference.com//cbb/schools/oral-roberts/2011.html,Oral Roberts,35,0.543,0,67.2,0.524,4.3,-3.44,-1.17,74.7,72.7,106.97,104.36,
228,2011,https://www.sports-reference.com//cbb/schools/oregon-state/2011.html,Oregon State,31,0.355,0,70.0,0.473,3.3,-1.79,5.03,69.3,72.8,102.44,99.00,
229,2011,https://www.sports-reference.com//cbb/schools/oregon/2011.html,Oregon,39,0.538,0,68.3,0.485,3.98,2.95,6.92,70.2,69.3,105.83,94.51,
230,2011,https://www.sports-reference.com//cbb/schools/pacific/2011.html,Pacific,31,0.516,0,61.5,0.512,-4.87,5.62,-0.88,65.7,62.7,102.90,100.40,
231,2011,https://www.sports-reference.com//cbb/schools/penn-state/2011.html,Penn State,34,0.559,1,59.8,0.501,0.94,11.04,11.45,63.1,62.5,113.05,93.66,
232,2011,https://www.sports-reference.com//cbb/schools/pennsylvania/2011.html,Pennsylvania,28,0.464,0,63.7,0.52,-2.73,-0.26,-1.64,66.7,68.1,99.83,103.15,
233,2011,https://www.sports-reference.com//cbb/schools/pepperdine/2011.html,Pepperdine,33,0.364,0,67.5,0.472,0.83,-4.75,1.43,69.4,74.0,101.67,106.02,
234,2011,https://www.sports-reference.com//cbb/schools/pittsburgh/2011.html,Pittsburgh,34,0.824,1,63.3,0.529,9.54,11.28,7.85,73.9,61.0,121.39,88.86,
235,2011,https://www.sports-reference.com//cbb/schools/portland-state/2011.html,Portland State,30,0.467,0,68.9,0.501,0.68,-8.42,-4.47,72.3,74.3,100.50,110.87,
236,2011,https://www.sports-reference.com//cbb/schools/portland/2011.html,Portland,32,0.625,0,64.8,0.527,3.04,1.66,2.2,71.0,68.5,110.05,101.87,
237,2011,https://www.sports-reference.com//cbb/schools/prairie-view/2011.html,Prairie View,32,0.313,0,69.3,0.434,-11.31,-8.32,-8.77,62.8,70.1,83.38,109.10,
238,2011,https://www.sports-reference.com//cbb/schools/presbyterian/2011.html,Presbyterian,31,0.419,0,61.3,0.515,-8.41,0.69,-2.85,61.8,66.6,97.90,108.38,
239,2011,https://www.sports-reference.com//cbb/schools/princeton/2011.html,Princeton,32,0.781,1,63.4,0.522,-0.3,4.02,-1.61,69.2,63.0,104.56,97.44,
240,2011,https://www.sports-reference.com//cbb/schools/providence/2011.html,Providence,32,0.469,0,72.0,0.477,10.82,-3.91,6.44,75.8,75.3,109.31,97.85,
241,2011,https://www.sports-reference.com//cbb/schools/purdue/2011.html,Purdue,34,0.765,1,66.0,0.507,9.34,10.02,8.69,72.5,61.9,115.04,85.67,13
242,2011,https://www.sports-reference.com//cbb/schools/quinnipiac/2011.html,Quinnipiac,32,0.688,0,68.7,0.472,0.81,-2.88,-6.39,71.7,67.4,100.63,102.31,
243,2011,https://www.sports-reference.com//cbb/schools/radford/2011.html,Radford,29,0.172,0,68.1,0.426,-11.82,-4.94,-2.52,59.8,71.2,83.12,105.76,
244,2011,https://www.sports-reference.com//cbb/schools/rhode-island/2011.html,Rhode Island,34,0.588,0,66.9,0.484,0.95,2.39,1.9,68.1,66.7,102.59,96.66,
245,2011,https://www.sports-reference.com//cbb/schools/rice/2011.html,Rice,32,0.438,0,64.5,0.477,-0.18,1.85,2.67,67.1,67.2,104.26,100.64,
246,2011,https://www.sports-reference.com//cbb/schools/richmond/2011.html,Richmond,37,0.784,1,63.2,0.531,2.85,8.38,2.79,69.6,61.2,112.20,93.68,
247,2011,https://www.sports-reference.com//cbb/schools/rider/2011.html,Rider,34,0.676,0,68.6,0.535,4.27,-2.65,-2.67,73.1,68.8,104.24,101.08,
248,2011,https://www.sports-reference.com//cbb/schools/robert-morris/2011.html,Robert Morris,32,0.563,0,65.6,0.48,-3.17,2.37,-2.61,67.3,65.5,98.96,98.64,
249,2011,https://www.sports-reference.com//cbb/schools/rutgers/2011.html,Rutgers,32,0.469,0,64.4,0.49,1.77,6.11,7.22,66.3,65.7,106.93,94.29,
250,2011,https://www.sports-reference.com//cbb/schools/sacramento-state/2011.html,Sacramento State,28,0.25,0,64.6,0.453,-9.67,-4.34,-4.05,61.8,69.6,89.43,109.05,
251,2011,https://www.sports-reference.com//cbb/schools/sacred-heart/2011.html,Sacred Heart,29,0.379,0,67.1,0.482,-4.61,-4.79,-6.12,66.3,69.6,94.83,107.35,
252,2011,https://www.sports-reference.com//cbb/schools/saint-francis-pa/2011.html,Saint Francis (PA),30,0.3,0,67.3,0.484,-5.41,-6.09,-3.84,65.2,72.9,95.10,110.16,
253,2011,https://www.sports-reference.com//cbb/schools/saint-josephs/2011.html,Saint Joseph's,33,0.333,0,63.9,0.473,-1.36,-0.39,3.46,64.5,69.7,103.54,104.89,
254,2011,https://www.sports-reference.com//cbb/schools/saint-louis/2011.html,Saint Louis,31,0.387,0,64.8,0.488,-4.91,7.74,3.06,63.0,62.4,97.86,92.68,
255,2011,https://www.sports-reference.com//cbb/schools/saint-marys-ca/2011.html,Saint Mary's (CA),34,0.735,0,67.1,0.559,9.69,3.35,1.95,78.9,66.3,116.99,96.81,
256,2011,https://www.sports-reference.com//cbb/schools/saint-peters/2011.html,Saint Peter's,34,0.588,1,65.5,0.455,-8.05,7.77,-1.08,60.9,60.1,91.60,91.36,
257,2011,https://www.sports-reference.com//cbb/schools/sam-houston-state/2011.html,Sam Houston State,31,0.581,0,68.6,0.493,-1.03,-1.35,-3.9,69.7,66.1,101.30,102.89,
258,2011,https://www.sports-reference.com//cbb/schools/samford/2011.html,Samford,31,0.387,0,62.2,0.522,-11.22,-0.17,-4.22,60.6,66.8,92.52,108.76,
259,2011,https://www.sports-reference.com//cbb/schools/san-diego-state/2011.html,San Diego State,37,0.919,1,63.7,0.515,5.28,12.68,6.36,71.9,59.2,113.93,85.85,6
260,2011,https://www.sports-reference.com//cbb/schools/san-diego/2011.html,San Diego,30,0.2,0,65.6,0.476,-9.42,0.82,3.18,60.9,70.5,91.44,103.15,
261,2011,https://www.sports-reference.com//cbb/schools/san-francisco/2011.html,San Francisco,34,0.559,0,68.6,0.498,1.55,0.23,3.06,70.1,70.6,101.11,97.73,
262,2011,https://www.sports-reference.com//cbb/schools/san-jose-state/2011.html,San Jose State,33,0.515,0,68.1,0.456,3.25,-4.79,-0.08,72.5,72.9,102.34,103.20,
263,2011,https://www.sports-reference.com//cbb/schools/santa-clara/2011.html,Santa Clara,38,0.632,0,68.2,0.495,4.89,-1.83,1.25,73.9,70.8,106.57,100.86,
264,2011,https://www.sports-reference.com//cbb/schools/savannah-state/2011.html,Savannah State,30,0.4,0,64.8,0.463,-11.96,2.9,-2.44,60.6,60.3,87.44,99.55,
265,2011,https://www.sports-reference.com//cbb/schools/seattle/2011.html,Seattle,31,0.355,0,74.6,0.446,-1.66,-7.61,-2.36,69.0,75.9,90.24,100.82,
266,2011,https://www.sports-reference.com//cbb/schools/seton-hall/2011.html,Seton Hall,31,0.419,0,68.5,0.464,4.13,6.9,9.33,67.5,65.8,103.99,87.30,
267,2011,https://www.sports-reference.com//cbb/schools/siena/2011.html,Siena,31,0.419,0,68.2,0.457,-0.64,-3.2,-1.71,67.8,70.0,96.93,101.20,
268,2011,https://www.sports-reference.com//cbb/schools/south-alabama/2011.html,South Alabama,28,0.429,0,69.1,0.472,-1.49,-8.32,-4.34,70.3,72.9,96.97,109.73,
269,2011,https://www.sports-reference.com//cbb/schools/south-carolina-state/2011.html,South Carolina State,32,0.313,0,68.1,0.479,-8.53,-8.18,-8.57,66.2,71.1,87.88,110.29,
270,2011,https://www.sports-reference.com//cbb/schools/south-carolina-upstate/2011.html,South Carolina Upstate,30,0.167,0,64.6,0.436,-10.76,-1.68,-0.94,58.2,69.7,88.72,106.73,
271,2011,https://www.sports-reference.com//cbb/schools/south-carolina/2011.html,South Carolina,30,0.467,0,68.1,0.45,2.39,1.78,5.6,67.6,69.0,100.51,93.50,
272,2011,https://www.sports-reference.com//cbb/schools/south-dakota-state/2011.html,South Dakota State,31,0.613,0,69.3,0.538,9.86,-6.76,-4.04,81.7,73.7,113.29,107.32,
273,2011,https://www.sports-reference.com//cbb/schools/south-dakota/2011.html,South Dakota,33,0.545,0,73.4,0.516,2.68,-12.4,-10.48,79.8,76.0,97.18,109.60,
274,2011,https://www.sports-reference.com//cbb/schools/south-florida/2011.html,South Florida,33,0.303,0,62.8,0.462,-2.65,6.93,8.89,61.9,66.5,102.48,95.50,
275,2011,https://www.sports-reference.com//cbb/schools/southeast-missouri-state/2011.html,Southeast Missouri State,32,0.313,0,67.5,0.484,-5.06,-7.21,-5.4,66.2,71.3,93.47,109.03,
276,2011,https://www.sports-reference.com//cbb/schools/southeastern-louisiana/2011.html,Southeastern Louisiana,29,0.517,0,67.4,0.493,-5.46,-3.48,-5.4,70.0,69.1,95.27,106.74,
277,2011,https://www.sports-reference.com//cbb/schools/southern-california/2011.html,Southern California,34,0.559,1,64.3,0.499,0.17,11.35,7.97,66.2,62.7,107.42,89.57,
278,2011,https://www.sports-reference.com//cbb/schools/southern-illinois-edwardsville/2011.html,SIU Edwardsville,29,0.276,0,70.2,0.484,-8.57,-13.83,-3.67,64.8,77.5,83.30,113.30,
279,2011,https://www.sports-reference.com//cbb/schools/southern-illinois/2011.html,Southern Illinois,32,0.406,0,63.7,0.471,-5.9,3.44,1.48,61.0,65.0,96.09,98.24,
280,2011,https://www.sports-reference.com//cbb/schools/southern-methodist/2011.html,Southern Methodist,35,0.571,0,61.2,0.567,-4.93,5.97,-0.39,64.6,61.3,103.68,100.60,
281,2011,https://www.sports-reference.com//cbb/schools/southern-mississippi/2011.html,Southern Mississippi,32,0.688,0,66.1,0.5,5.59,2.83,1.9,74.1,65.4,110.76,97.30,
282,2011,https://www.sports-reference.com//cbb/schools/southern-utah/2011.html,Southern Utah,30,0.367,0,68.2,0.499,-2.97,-4.83,-3.44,69.2,73.1,97.17,107.33,
283,2011,https://www.sports-reference.com//cbb/schools/southern/2011.html,Southern,30,0.133,0,67.4,0.43,-16.53,-9.08,-9.47,56.7,72.1,79.05,113.55,
284,2011,https://www.sports-reference.com//cbb/schools/st-bonaventure/2011.html,St. Bonaventure,31,0.516,0,64.9,0.508,1.79,-0.48,1.73,69.5,70.0,104.11,101.08,
285,2011,https://www.sports-reference.com//cbb/schools/st-francis-ny/2011.html,St. Francis (NY),30,0.5,0,67.7,0.461,-4.64,-0.81,-5.85,66.7,66.3,94.14,100.82,
286,2011,https://www.sports-reference.com//cbb/schools/st-johns-ny/2011.html,St. John's (NY),33,0.636,1,66.5,0.495,6.41,6.69,10.01,70.1,67.0,111.39,90.79,18
287,2011,https://www.sports-reference.com//cbb/schools/stanford/2011.html,Stanford,31,0.484,0,65.9,0.49,0.13,6.26,5.17,66.4,65.2,103.79,93.62,
288,2011,https://www.sports-reference.com//cbb/schools/stephen-f-austin/2011.html,Stephen F. Austin,29,0.621,0,63.2,0.494,-11.08,7.79,-7.73,66.4,56.7,94.59,97.72,
289,2011,https://www.sports-reference.com//cbb/schools/stetson/2011.html,Stetson,31,0.258,0,66.5,0.477,-4.83,-5.9,-2.86,64.1,71.9,93.10,107.57,
290,2011,https://www.sports-reference.com//cbb/schools/stony-brook/2011.html,Stony Brook,32,0.469,0,62.9,0.444,-9.93,3.08,-6.2,61.0,60.4,89.71,98.20,
291,2011,https://www.sports-reference.com//cbb/schools/syracuse/2011.html,Syracuse,35,0.771,1,66.0,0.528,9.39,9.45,8.79,73.4,63.3,115.21,86.57,12
